run_idx,step,action,new_item,score,inventory_size,ingredients,final_reward,domain
27,14,"('frame', '[frame]-[[[frame]-[[paint]-[wood]]]-[[scissors]-[[pen]-[[paint]-[[scissors]-[[paper]-[[frame]-[[pen]-[yarn]]]]]]]]]')","('[frame]-[[[frame]-[[paint]-[wood]]]-[[scissors]-[[pen]-[[paint]-[[scissors]-[[paper]-[[frame]-[[pen]-[yarn]]]]]]]]]', 170)",170,6,"[('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[frame]-[[[frame]-[[paint]-[wood]]]-[[scissors]-[[pen]-[[paint]-[[scissors]-[[paper]-[[frame]-[[pen]-[yarn]]]]]]]]]', 170)]",170,decorations
28,0,"('pen', 'paper')","('[pen]-[paper]', 20)",20,9,"[('feather', 0), ('thread', 0), ('mushroom', 0), ('glitter', 0), ('[pen]-[paper]', 20)]",175,decorations
28,1,"('feather', '[pen]-[paper]')","('[feather]-[[pen]-[paper]]', 50)",50,8,"[('thread', 0), ('mushroom', 0), ('glitter', 0), ('[feather]-[[pen]-[paper]]', 50)]",175,decorations
28,2,"('scissors', '[feather]-[[pen]-[paper]]')","('[scissors]-[[feather]-[[pen]-[paper]]]', 90)",90,8,"[('thread', 0), ('mushroom', 0), ('glitter', 0), ('[scissors]-[[feather]-[[pen]-[paper]]]', 90)]",175,decorations
28,3,"('paint', '[scissors]-[[feather]-[[pen]-[paper]]]')","('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', 120)",120,8,"[('thread', 0), ('mushroom', 0), ('glitter', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', 120)]",175,decorations
28,4,"('pen', 'glitter')","('[pen]-[glitter]', 20)",120,8,"[('thread', 0), ('mushroom', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', 120), ('[pen]-[glitter]', 20)]",175,decorations
28,5,"('paint', 'thread')","('[paint]-[thread]', 15)",120,8,"[('mushroom', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', 120), ('[pen]-[glitter]', 20), ('[paint]-[thread]', 15)]",175,decorations
28,6,"('scissors', '[paint]-[thread]')","('[scissors]-[[paint]-[thread]]', 35)",120,8,"[('mushroom', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', 120), ('[pen]-[glitter]', 20), ('[scissors]-[[paint]-[thread]]', 35)]",175,decorations
28,7,"('frame', '[scissors]-[[paint]-[thread]]')","('[frame]-[[scissors]-[[paint]-[thread]]]', 60)",120,8,"[('mushroom', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', 120), ('[pen]-[glitter]', 20), ('[frame]-[[scissors]-[[paint]-[thread]]]', 60)]",175,decorations
28,8,"('[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]', '[frame]-[[scissors]-[[paint]-[thread]]]')","('[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]', 145)",145,7,"[('mushroom', 0), ('[pen]-[glitter]', 20), ('[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]', 145)]",175,decorations
28,9,"('scissors', '[pen]-[glitter]')","('[scissors]-[[pen]-[glitter]]', 40)",145,7,"[('mushroom', 0), ('[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]', 145), ('[scissors]-[[pen]-[glitter]]', 40)]",175,decorations
28,10,"('frame', '[scissors]-[[pen]-[glitter]]')","('[frame]-[[scissors]-[[pen]-[glitter]]]', 65)",145,7,"[('mushroom', 0), ('[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]', 145), ('[frame]-[[scissors]-[[pen]-[glitter]]]', 65)]",175,decorations
28,11,"('[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]', '[frame]-[[scissors]-[[pen]-[glitter]]]')","('[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 175)",175,6,"[('mushroom', 0), ('[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 175)]",175,decorations
28,12,"('frame', '[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]')","('[frame]-[[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 175)",175,6,"[('mushroom', 0), ('[frame]-[[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 175)]",175,decorations
28,13,"('paint', 'mushroom')","('[paint]-[mushroom]', 15)",175,6,"[('[frame]-[[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 175), ('[paint]-[mushroom]', 15)]",175,decorations
28,14,,,175,6,"[('[frame]-[[[[paint]-[[scissors]-[[feather]-[[pen]-[paper]]]]]-[[frame]-[[scissors]-[[paint]-[thread]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 175), ('[paint]-[mushroom]', 15)]",175,decorations
29,0,"('pen', 'paper')","('[pen]-[paper]', 20)",20,9,"[('ribbon', 0), ('rock', 0), ('newspaper', 0), ('cardboard', 0), ('[pen]-[paper]', 20)]",175,decorations
29,1,"('frame', 'rock')","('[frame]-[rock]', 25)",25,9,"[('ribbon', 0), ('newspaper', 0), ('cardboard', 0), ('[pen]-[paper]', 20), ('[frame]-[rock]', 25)]",175,decorations
29,2,"('[pen]-[paper]', '[frame]-[rock]')","('[[pen]-[paper]]-[[frame]-[rock]]', 75)",75,8,"[('ribbon', 0), ('newspaper', 0), ('cardboard', 0), ('[[pen]-[paper]]-[[frame]-[rock]]', 75)]",175,decorations
29,3,"('paint', '[[pen]-[paper]]-[[frame]-[rock]]')","('[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]', 105)",105,8,"[('ribbon', 0), ('newspaper', 0), ('cardboard', 0), ('[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]', 105)]",175,decorations
29,4,"('scissors', 'ribbon')","('[scissors]-[ribbon]', 20)",105,8,"[('newspaper', 0), ('cardboard', 0), ('[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]', 105), ('[scissors]-[ribbon]', 20)]",175,decorations
29,5,"('paint', '[scissors]-[ribbon]')","('[paint]-[[scissors]-[ribbon]]', 35)",105,8,"[('newspaper', 0), ('cardboard', 0), ('[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]', 105), ('[paint]-[[scissors]-[ribbon]]', 35)]",175,decorations
29,6,"('frame', '[paint]-[[scissors]-[ribbon]]')","('[frame]-[[paint]-[[scissors]-[ribbon]]]', 60)",105,8,"[('newspaper', 0), ('cardboard', 0), ('[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]', 105), ('[frame]-[[paint]-[[scissors]-[ribbon]]]', 60)]",175,decorations
29,7,"('[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]', '[frame]-[[paint]-[[scissors]-[ribbon]]]')","('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130)",130,7,"[('newspaper', 0), ('cardboard', 0), ('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130)]",175,decorations
29,8,"('scissors', 'cardboard')","('[scissors]-[cardboard]', 20)",130,7,"[('newspaper', 0), ('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130), ('[scissors]-[cardboard]', 20)]",175,decorations
29,9,"('paint', '[scissors]-[cardboard]')","('[paint]-[[scissors]-[cardboard]]', 35)",130,7,"[('newspaper', 0), ('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130), ('[paint]-[[scissors]-[cardboard]]', 35)]",175,decorations
29,10,"('pen', '[paint]-[[scissors]-[cardboard]]')","('[pen]-[[paint]-[[scissors]-[cardboard]]]', 55)",130,7,"[('newspaper', 0), ('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130), ('[pen]-[[paint]-[[scissors]-[cardboard]]]', 55)]",175,decorations
29,11,"('pen', 'newspaper')","('[pen]-[newspaper]', 20)",130,7,"[('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130), ('[pen]-[[paint]-[[scissors]-[cardboard]]]', 55), ('[pen]-[newspaper]', 20)]",175,decorations
29,12,"('frame', '[pen]-[[paint]-[[scissors]-[cardboard]]]')","('[frame]-[[pen]-[[paint]-[[scissors]-[cardboard]]]]', 80)",130,7,"[('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', 130), ('[pen]-[newspaper]', 20), ('[frame]-[[pen]-[[paint]-[[scissors]-[cardboard]]]]', 80)]",175,decorations
29,13,"('[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]', '[frame]-[[pen]-[[paint]-[[scissors]-[cardboard]]]]')","('[[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]]-[[frame]-[[pen]-[[paint]-[[scissors]-[cardboard]]]]]', 175)",175,6,"[('[pen]-[newspaper]', 20), ('[[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]]-[[frame]-[[pen]-[[paint]-[[scissors]-[cardboard]]]]]', 175)]",175,decorations
29,14,"('scissors', '[pen]-[newspaper]')","('[scissors]-[[pen]-[newspaper]]', 40)",175,6,"[('[[[paint]-[[[pen]-[paper]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[ribbon]]]]]-[[frame]-[[pen]-[[paint]-[[scissors]-[cardboard]]]]]', 175), ('[scissors]-[[pen]-[newspaper]]', 40)]",175,decorations
30,0,"('frame', 'wood')","('[frame]-[wood]', 25)",25,9,"[('mushroom', 0), ('rock', 0), ('shell', 0), ('acorn', 0), ('[frame]-[wood]', 25)]",105,decorations
30,1,"('frame', 'acorn')","('[frame]-[acorn]', 25)",25,9,"[('mushroom', 0), ('rock', 0), ('shell', 0), ('[frame]-[wood]', 25), ('[frame]-[acorn]', 25)]",105,decorations
30,2,"('[frame]-[wood]', '[frame]-[acorn]')","('[[frame]-[acorn]]-[[frame]-[wood]]', 50)",50,8,"[('mushroom', 0), ('rock', 0), ('shell', 0), ('[[frame]-[acorn]]-[[frame]-[wood]]', 50)]",105,decorations
30,3,"('paint', '[[frame]-[acorn]]-[[frame]-[wood]]')","('[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]', 80)",80,8,"[('mushroom', 0), ('rock', 0), ('shell', 0), ('[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]', 80)]",105,decorations
30,4,"('scissors', 'mushroom')","('[scissors]-[mushroom]', 20)",80,8,"[('rock', 0), ('shell', 0), ('[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]', 80), ('[scissors]-[mushroom]', 20)]",105,decorations
30,5,"('paint', '[scissors]-[mushroom]')","('[paint]-[[scissors]-[mushroom]]', 35)",80,8,"[('rock', 0), ('shell', 0), ('[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]', 80), ('[paint]-[[scissors]-[mushroom]]', 35)]",105,decorations
30,6,"('frame', '[paint]-[[scissors]-[mushroom]]')","('[frame]-[[paint]-[[scissors]-[mushroom]]]', 60)",80,8,"[('rock', 0), ('shell', 0), ('[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]', 80), ('[frame]-[[paint]-[[scissors]-[mushroom]]]', 60)]",105,decorations
30,7,"('[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]', '[frame]-[[paint]-[[scissors]-[mushroom]]]')","('[[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]]-[[frame]-[[paint]-[[scissors]-[mushroom]]]]', 105)",105,7,"[('rock', 0), ('shell', 0), ('[[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]]-[[frame]-[[paint]-[[scissors]-[mushroom]]]]', 105)]",105,decorations
30,8,"('frame', 'rock')","('[frame]-[rock]', 25)",105,7,"[('shell', 0), ('[[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]]-[[frame]-[[paint]-[[scissors]-[mushroom]]]]', 105), ('[frame]-[rock]', 25)]",105,decorations
30,9,,,105,7,"[('shell', 0), ('[[paint]-[[[frame]-[acorn]]-[[frame]-[wood]]]]-[[frame]-[[paint]-[[scissors]-[mushroom]]]]', 105), ('[frame]-[rock]', 25)]",105,decorations
31,0,"('scissors', 'cardboard')","('[scissors]-[cardboard]', 20)",20,9,"[('wood', 0), ('acorn', 0), ('glitter', 0), ('feather', 0), ('[scissors]-[cardboard]', 20)]",150,decorations
31,1,"('pen', '[scissors]-[cardboard]')","('[pen]-[[scissors]-[cardboard]]', 40)",40,9,"[('wood', 0), ('acorn', 0), ('glitter', 0), ('feather', 0), ('[pen]-[[scissors]-[cardboard]]', 40)]",150,decorations
31,2,"('feather', '[pen]-[[scissors]-[cardboard]]')","('[feather]-[[pen]-[[scissors]-[cardboard]]]', 70)",70,8,"[('wood', 0), ('acorn', 0), ('glitter', 0), ('[feather]-[[pen]-[[scissors]-[cardboard]]]', 70)]",150,decorations
31,3,"('scissors', '[feather]-[[pen]-[[scissors]-[cardboard]]]')","('[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]', 90)",90,8,"[('wood', 0), ('acorn', 0), ('glitter', 0), ('[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]', 90)]",150,decorations
31,4,"('paint', '[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]')","('[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]', 120)",120,8,"[('wood', 0), ('acorn', 0), ('glitter', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]', 120)]",150,decorations
31,5,"('pen', 'glitter')","('[pen]-[glitter]', 20)",120,8,"[('wood', 0), ('acorn', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]', 120), ('[pen]-[glitter]', 20)]",150,decorations
31,6,"('scissors', '[pen]-[glitter]')","('[scissors]-[[pen]-[glitter]]', 40)",120,8,"[('wood', 0), ('acorn', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]', 120), ('[scissors]-[[pen]-[glitter]]', 40)]",150,decorations
31,7,"('frame', '[scissors]-[[pen]-[glitter]]')","('[frame]-[[scissors]-[[pen]-[glitter]]]', 65)",120,8,"[('wood', 0), ('acorn', 0), ('[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]', 120), ('[frame]-[[scissors]-[[pen]-[glitter]]]', 65)]",150,decorations
31,8,"('[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]', '[frame]-[[scissors]-[[pen]-[glitter]]]')","('[[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 150)",150,7,"[('wood', 0), ('acorn', 0), ('[[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 150)]",150,decorations
31,9,"('paint', 'wood')","('[paint]-[wood]', 15)",150,7,"[('acorn', 0), ('[[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 150), ('[paint]-[wood]', 15)]",150,decorations
31,10,"('paint', 'acorn')","('[paint]-[acorn]', 15)",150,7,"[('[[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 150), ('[paint]-[wood]', 15), ('[paint]-[acorn]', 15)]",150,decorations
31,11,,,150,7,"[('[[paint]-[[scissors]-[[feather]-[[pen]-[[scissors]-[cardboard]]]]]]-[[frame]-[[scissors]-[[pen]-[glitter]]]]', 150), ('[paint]-[wood]', 15), ('[paint]-[acorn]', 15)]",150,decorations
32,0,"('frame', 'rock')","('[frame]-[rock]', 25)",25,9,"[('shell', 0), ('bark', 0), ('thread', 0), ('feather', 0), ('[frame]-[rock]', 25)]",105,decorations
32,1,"('pen', 'thread')","('[pen]-[thread]', 20)",25,9,"[('shell', 0), ('bark', 0), ('feather', 0), ('[frame]-[rock]', 25), ('[pen]-[thread]', 20)]",105,decorations
32,2,"('[frame]-[rock]', '[pen]-[thread]')","('[[frame]-[rock]]-[[pen]-[thread]]', 75)",75,8,"[('shell', 0), ('bark', 0), ('feather', 0), ('[[frame]-[rock]]-[[pen]-[thread]]', 75)]",105,decorations
32,3,"('paint', '[[frame]-[rock]]-[[pen]-[thread]]')","('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105)",105,8,"[('shell', 0), ('bark', 0), ('feather', 0), ('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105)]",105,decorations
32,4,"('frame', 'bark')","('[frame]-[bark]', 25)",105,8,"[('shell', 0), ('feather', 0), ('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105), ('[frame]-[bark]', 25)]",105,decorations
32,5,"('scissors', 'feather')","('[scissors]-[feather]', 20)",105,8,"[('shell', 0), ('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105), ('[frame]-[bark]', 25), ('[scissors]-[feather]', 20)]",105,decorations
32,6,"('frame', 'shell')","('[frame]-[shell]', 25)",105,8,"[('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105), ('[frame]-[bark]', 25), ('[scissors]-[feather]', 20), ('[frame]-[shell]', 25)]",105,decorations
32,7,"('frame', '[scissors]-[feather]')","('[frame]-[[scissors]-[feather]]', 45)",105,8,"[('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105), ('[frame]-[bark]', 25), ('[frame]-[shell]', 25), ('[frame]-[[scissors]-[feather]]', 45)]",105,decorations
32,8,"('[frame]-[bark]', '[frame]-[[scissors]-[feather]]')","('[[frame]-[bark]]-[[frame]-[[scissors]-[feather]]]', 70)",105,7,"[('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105), ('[frame]-[shell]', 25), ('[[frame]-[bark]]-[[frame]-[[scissors]-[feather]]]', 70)]",105,decorations
32,9,,,105,7,"[('[paint]-[[[frame]-[rock]]-[[pen]-[thread]]]', 105), ('[frame]-[shell]', 25), ('[[frame]-[bark]]-[[frame]-[[scissors]-[feather]]]', 70)]",105,decorations
33,0,"('pen', 'ribbon')","('[pen]-[ribbon]', 20)",20,9,"[('mushroom', 0), ('sunflower', 0), ('glitter', 0), ('rock', 0), ('[pen]-[ribbon]', 20)]",145,decorations
33,1,"('scissors', 'glitter')","('[scissors]-[glitter]', 20)",20,9,"[('mushroom', 0), ('sunflower', 0), ('rock', 0), ('[pen]-[ribbon]', 20), ('[scissors]-[glitter]', 20)]",145,decorations
33,2,"('pen', '[scissors]-[glitter]')","('[pen]-[[scissors]-[glitter]]', 40)",40,9,"[('mushroom', 0), ('sunflower', 0), ('rock', 0), ('[pen]-[ribbon]', 20), ('[pen]-[[scissors]-[glitter]]', 40)]",145,decorations
33,3,"('sunflower', '[pen]-[[scissors]-[glitter]]')","('[sunflower]-[[pen]-[[scissors]-[glitter]]]', 70)",70,8,"[('mushroom', 0), ('rock', 0), ('[pen]-[ribbon]', 20), ('[sunflower]-[[pen]-[[scissors]-[glitter]]]', 70)]",145,decorations
33,4,"('scissors', '[sunflower]-[[pen]-[[scissors]-[glitter]]]')","('[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]', 90)",90,8,"[('mushroom', 0), ('rock', 0), ('[pen]-[ribbon]', 20), ('[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]', 90)]",145,decorations
33,5,"('paint', '[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]')","('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120)",120,8,"[('mushroom', 0), ('rock', 0), ('[pen]-[ribbon]', 20), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120)]",145,decorations
33,6,"('frame', '[pen]-[ribbon]')","('[frame]-[[pen]-[ribbon]]', 45)",120,8,"[('mushroom', 0), ('rock', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120), ('[frame]-[[pen]-[ribbon]]', 45)]",145,decorations
33,7,"('mushroom', '[frame]-[[pen]-[ribbon]]')","('[mushroom]-[[frame]-[[pen]-[ribbon]]]', 75)",120,7,"[('rock', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120), ('[mushroom]-[[frame]-[[pen]-[ribbon]]]', 75)]",145,decorations
33,8,"('scissors', '[mushroom]-[[frame]-[[pen]-[ribbon]]]')","('[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]', 115)",120,7,"[('rock', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120), ('[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]', 115)]",145,decorations
33,9,"('paint', '[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]')","('[paint]-[[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]]', 145)",145,7,"[('rock', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120), ('[paint]-[[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]]', 145)]",145,decorations
33,10,"('frame', '[paint]-[[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]]')","('[frame]-[[paint]-[[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]]]', 145)",145,7,"[('rock', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]]]', 145)]",145,decorations
33,11,,,145,7,"[('rock', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[[scissors]-[glitter]]]]]', 120), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[[frame]-[[pen]-[ribbon]]]]]]', 145)]",145,decorations
34,0,"('pen', 'cardboard')","('[pen]-[cardboard]', 20)",20,9,"[('newspaper', 0), ('rock', 0), ('paper', 0), ('acorn', 0), ('[pen]-[cardboard]', 20)]",150,decorations
34,1,"('frame', 'rock')","('[frame]-[rock]', 25)",25,9,"[('newspaper', 0), ('paper', 0), ('acorn', 0), ('[pen]-[cardboard]', 20), ('[frame]-[rock]', 25)]",150,decorations
34,2,"('[pen]-[cardboard]', '[frame]-[rock]')","('[[pen]-[cardboard]]-[[frame]-[rock]]', 75)",75,8,"[('newspaper', 0), ('paper', 0), ('acorn', 0), ('[[pen]-[cardboard]]-[[frame]-[rock]]', 75)]",150,decorations
34,3,"('paint', '[[pen]-[cardboard]]-[[frame]-[rock]]')","('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', 105)",105,8,"[('newspaper', 0), ('paper', 0), ('acorn', 0), ('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', 105)]",150,decorations
34,4,"('pen', 'newspaper')","('[pen]-[newspaper]', 20)",105,8,"[('paper', 0), ('acorn', 0), ('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', 105), ('[pen]-[newspaper]', 20)]",150,decorations
34,5,"('scissors', '[pen]-[newspaper]')","('[scissors]-[[pen]-[newspaper]]', 40)",105,8,"[('paper', 0), ('acorn', 0), ('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', 105), ('[scissors]-[[pen]-[newspaper]]', 40)]",150,decorations
34,6,"('paint', '[scissors]-[[pen]-[newspaper]]')","('[paint]-[[scissors]-[[pen]-[newspaper]]]', 55)",105,8,"[('paper', 0), ('acorn', 0), ('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', 105), ('[paint]-[[scissors]-[[pen]-[newspaper]]]', 55)]",150,decorations
34,7,"('frame', '[paint]-[[scissors]-[[pen]-[newspaper]]]')","('[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]', 80)",105,8,"[('paper', 0), ('acorn', 0), ('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', 105), ('[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]', 80)]",150,decorations
34,8,"('[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]', '[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]')","('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150)",150,7,"[('paper', 0), ('acorn', 0), ('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150)]",150,decorations
34,9,"('scissors', 'paper')","('[scissors]-[paper]', 20)",150,7,"[('acorn', 0), ('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150), ('[scissors]-[paper]', 20)]",150,decorations
34,10,"('paint', '[scissors]-[paper]')","('[paint]-[[scissors]-[paper]]', 35)",150,7,"[('acorn', 0), ('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150), ('[paint]-[[scissors]-[paper]]', 35)]",150,decorations
34,11,"('pen', '[paint]-[[scissors]-[paper]]')","('[pen]-[[paint]-[[scissors]-[paper]]]', 55)",150,7,"[('acorn', 0), ('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150), ('[pen]-[[paint]-[[scissors]-[paper]]]', 55)]",150,decorations
34,12,"('paint', 'acorn')","('[paint]-[acorn]', 15)",150,7,"[('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150), ('[pen]-[[paint]-[[scissors]-[paper]]]', 55), ('[paint]-[acorn]', 15)]",150,decorations
34,13,,,150,7,"[('[[paint]-[[[pen]-[cardboard]]-[[frame]-[rock]]]]-[[frame]-[[paint]-[[scissors]-[[pen]-[newspaper]]]]]', 150), ('[pen]-[[paint]-[[scissors]-[paper]]]', 55), ('[paint]-[acorn]', 15)]",150,decorations
